white_elo,black_elo,result,time_control,opening_moves,num_opening_moves,post_opening_acpl,eco_code,opening_name,eco_line_length,avg_elo,rating_group
2041,1911,white,180+0,d4 d6 c4 Nf6 Nc3 Nbd7 e4 e5 d5 Be7,10,,A41,Old Indian Defense,3,1976,expert
1773,1721,black,300+0,e4 c5 d4 cxd4 Qxd4 Nc6 Qa4 d6 Bb5 Bd7,10,,B21,Sicilian Defense: Smith-Morra Gambit,3,1747,advanced
1898,1706,white,180+0,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 exd4 O-O Be7,10,,C56,Italian Game: Scotch Gambit,9,1802,advanced
1722,1474,white,120+0,b3 e6 Bb2 h6 d3 Be7 Nd2 Bf6 Bxf6 Qxf6,10,,A01,Nimzo-Larsen Attack,1,1598,intermediate
1518,1391,black,300+0,e4 e6 d4 d5 e5 c5 Be3 Qb6 b3 Qb4+,10,,C02,French Defense: Advance Variation,6,1454,intermediate
1829,1853,black,180+2,d4 Nf6 Bg5 g6 Nf3 Bg7 e3 h6 Bh4 O-O,10,,A45,Trompowsky Attack,3,1841,advanced
2055,2015,white,60+0,e4 g6 d4 Bg7 c3 e6 Nf3 Ne7 Be2 d5,10,,B06,Modern Defense,4,2035,expert
1409,1213,white,600+0,e4 d5 e5 e6 d4 Nc6 Nf3 g6 Bf4 Bg7,10,,B01,Scandinavian Defense,2,1311,intermediate
1677,2121,black,180+0,d4 d5 e3 Nf6 Nf3 Bf5 Bd3 Bxd3 Qxd3 e6,10,1554.73,D00,Queen's Pawn Game,4,1899,advanced
1684,1709,black,300+0,d4 Nf6 Bg5 e6 Bxf6 Qxf6 Nf3 d6 Nc3 Be7,10,,A45,Trompowsky Attack: Classical Defense,4,1696,advanced
1742,1897,draw,300+0,f4 Nf6 Nf3 d5 g3 Bf5 Bg2 e6 c3 c6,10,,A02,Bird Opening,1,1819,advanced
2248,2203,white,30+0,Nf3 e5 Nxe5 Nf6 Nf3 d5 g3 g5 Bg2 g4,10,,A04,Zukertort Opening: Ross Gambit,2,2225,master
1193,1185,draw,300+0,d4 d5 Bf4 e6 Nc3 Qd7 e3 Qc6 Bb5 Bb4,10,,D00,Queen's Pawn Game: Accelerated London System,3,1189,novice
2186,2097,black,60+0,Nc3 e5 e4 f5 f4 exf4 Nf3 fxe4 Nxe4 Nf6,10,,A00,Van Geet Opening: Reversed Nimzowitsch,2,2141,expert
1705,1778,black,300+0,e4 e5 Nf3 Nc6 Bb5 g6 d4 exd4 Nxd4 Bg7,10,,C60,Ruy Lopez: Fianchetto Defense,6,1741,advanced
1886,1916,white,180+0,d4 g6 c4 Nf6 Nc3 Bg7 e4 d6 Bd3 c5,10,3523.88,A40,Queen's Pawn Game: Modern Defense,2,1901,expert
1839,1846,white,300+5,d3 g6 c3 e5 Nf3 d6 g3 Be6 Bg2 Nf6,10,,A00,Mieses Opening,1,1842,advanced
1690,1658,black,600+0,e4 e5 Nf3 Nf6 d3 d6 h3 Be6 Be2 Nc6,10,,C42,Petrov's Defense,4,1674,advanced
1722,1627,draw,300+3,e4 d6 Nf3 Nf6 Nc3 Nc6 Bc4 Bg4 Ng5 Bxd1,10,,B00,Pirc Defense,2,1674,advanced
2258,2212,black,180+0,e4 c5 d4 cxd4 c3 Nf6 e5 Nd5 Qxd4 e6,10,,B21,"Sicilian Defense: Smith-Morra Gambit Declined, Alapin Formation",6,2235,master
1608,1588,white,480+0,e4 Nc6 Nf3 e6 d4 d6 d5 exd5 exd5 Nb8,10,,B00,Nimzowitsch Defense: Franco-Nimzowitsch Variation,4,1598,intermediate
1928,1631,white,60+0,d4 d5 c3 e6 Nf3 Nf6 Bf4 Bd6 Bg3 Nc6,10,,D00,Queen's Pawn Game,2,1779,advanced
1816,1879,black,120+0,d4 e6 e4 d5 exd5 exd5 Nf3 Nf6 Bg5 Be7,10,,A40,Horwitz Defense,2,1847,advanced
1796,1783,white,300+5,e4 c5 c3 Nc6 d4 e6 Nf3 d5 exd5 exd5,10,,B22,Sicilian Defense: Alapin Variation,3,1789,advanced
1548,1471,white,300+8,e4 e5 Nf3 Nc6 Bb5 b6 Bxc6 dxc6 Nxe5 Nh6,10,,C60,Ruy Lopez: Rotary-Albany Gambit,6,1509,intermediate
1942,1696,black,600+0,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Bd7,10,2364.28,C02,"French Defense: Advance Variation, Euwe Variation",10,1819,advanced
1553,1405,black,600+0,e4 e5 Nf3 Nc6 Bb5 Nd4 Bc4 Nxf3+ Qxf3 Nf6,10,,C61,Ruy Lopez: Bird Variation,6,1479,intermediate
1720,1924,black,180+2,e4 d5 d3 e5 Nc3 Nf6 exd5 Bc5 Nf3 O-O,10,,B01,Scandinavian Defense,2,1822,advanced
1694,1611,black,600+0,e4 e5 f4 exf4 Nf3 g5 Bc4 h6 Bxf7+ Kxf7,10,,C37,King's Gambit Accepted: King's Knight's Gambit,7,1652,advanced
1343,1155,white,300+0,e4 e5 Nf3 Nc6 Bc4 h6 d4 Nf6 dxe5 Nxe4,10,,C50,Italian Game: Anti-Fried Liver Defense,6,1249,novice
2067,2065,white,60+0,d4 c5 dxc5 e6 Nc3 Bxc5 Nf3 Qb6 e3 d5,10,,A43,Benoni Defense: Benoni Gambit Accepted,3,2066,expert
1700,1762,black,1200+0,e4 e5 Nf3 d6 h3 Nc6 Nc3 Nf6 d4 a6,10,,C41,Philidor Defense,4,1731,advanced
1771,1559,white,1200+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6,10,,C45,Scotch Game,7,1665,advanced
1901,1875,white,180+0,e4 e5 d4 Nc6 Nf3 exd4 Bc4 h6 c3 d6,10,,C20,Center Game,3,1888,advanced
1723,1712,white,0+1,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Nf6 Nc3 d6,10,50.91,C22,Center Game: Berger Variation,8,1717,advanced
1792,1659,white,300+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 d6,10,,C45,Scotch Game,7,1725,advanced
1932,1701,white,30+0,g3 e5 Bg2 f5 d4 d6 dxe5 dxe5 Qxd8+ Kxd8,10,,A00,Hungarian Opening,1,1816,advanced
1438,1471,black,300+0,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 a3 a5,10,,C50,Four Knights Game: Italian Variation,8,1454,intermediate
1742,1926,white,300+0,e4 e5 f4 exf4 Nf3 g5 Bc4 c6 O-O Be7,10,,C37,King's Gambit Accepted: King's Knight's Gambit,7,1834,advanced
1778,1698,black,300+10,e4 e5 f4 exf4 Nf3 Be7 Bc4 Bh4+ g3 fxg3,10,1331.87,C35,"King's Gambit Accepted: Cunningham Defense, Bertin Gambit",9,1738,advanced
1144,919,black,300+1,d4 g6 e4 Bg7 e5 d6 f4 dxe5 fxe5 f6,10,4289.76,A40,Queen's Pawn Game: Modern Defense,2,1031,novice
2292,2159,white,180+1,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 exd4 e5 d5,10,,C44,"Scotch Game: Scotch Gambit, Dubois Réti Defense",8,2225,master
2096,2116,black,180+0,d4 Nf6 c4 d5 cxd5 Nxd5 e4 Nb6 Nc3 e6,10,,A50,Indian Defense: Normal Variation,3,2106,expert
1376,1456,black,120+3,e4 g6 Nf3 Bg7 d4 d6 Bg5 b6 Qd2 Bb7,10,,B06,Modern Defense,2,1416,intermediate
1647,1588,white,300+0,c4 e5 Nc3 Nf6 Nf3 Bc5 Nxe5 Qe7 Nf3 O-O,10,,A22,"English Opening: King's English Variation, Two Knights Variation",4,1617,advanced
1952,1901,black,180+0,e3 Nf6 c4 d5 b3 c5 Bb2 d4 exd4 cxd4,10,,A00,Van't Kruijs Opening,1,1926,expert
1939,1815,white,60+0,e4 e5 Nc3 Nc6 f4 d6 fxe5 dxe5 Nf3 Nf6,10,,C25,"Vienna Gambit, with Max Lange Defense",5,1877,advanced
1701,1632,white,300+0,e4 c5 Nc3 Nc6 g3 d6 Bg2 Nf6 Nge2 Bg4,10,,B24,"Sicilian Defense: Closed, Fianchetto Variation",5,1666,advanced
1397,1439,black,900+0,e4 c5 f4 d6 c4 Nf6 Nc3 Bg4 Be2 Bxe2,10,,B21,Sicilian Defense: McDonnell Attack,3,1418,intermediate
2141,2258,black,300+0,d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 Be7 Nc3 d5,10,2494.2,E11,Bogo-Indian Defense: Retreat Variation,8,2199,expert
1953,1836,black,60+0,e3 f6 Be2 e5 d4 exd4 exd4 Bd6 f4 Ne7,10,,A00,Van't Kruijs Opening,1,1894,advanced
1732,1838,white,120+0,e4 Nf6 e5 Nd5 c4 Nb6 c5 Nd5 Bc4 e6,10,,B02,"Alekhine Defense: Two Pawns Attack, Lasker Variation",7,1785,advanced
1900,2422,black,60+0,c4 c6 Nc3 d5 cxd5 cxd5 d4 Nc6 Nf3 Nf6,10,,A11,English Opening: Caro-Kann Defensive System,2,2161,expert
1729,1952,white,60+0,e4 d5 exd5 Nf6 Nf3 Nxd5 Be2 c6 O-O e6,10,,B01,Scandinavian Defense: Modern Variation,4,1840,advanced
1579,1934,black,60+0,e4 g6 Nf3 Bg7 d4 e6 c4 Ne7 Nc3 c5,10,,B06,Modern Defense,2,1756,advanced
2274,2003,white,60+0,g3 c6 Bg2 d5 c4 Nf6 cxd5 Nxd5 Nf3 Nb4,10,,A00,Hungarian Opening,1,2138,expert
1931,1920,black,300+2,d4 d5 c4 c6 Nc3 Nf6 e3 e6 Nf3 Bd6,10,,D45,Semi-Slav Defense: Main Line,9,1925,expert
1504,1618,black,0+4,e4 e5 Nf3 d6 Nc3 g6 d4 exd4 Nxd4 Bg7,10,,C41,Philidor Defense,4,1561,intermediate
1593,1593,black,60+4,b3 Nf6 Bb2 Nc6 e3 e5 c3 d6 d4 Be6,10,,A01,Nimzo-Larsen Attack: Indian Variation,2,1593,intermediate
1437,1665,white,60+0,c4 e5 Nc3 Nc6 g3 Nf6 Bg2 Bb4 a3 Bxc3,10,,A25,"English Opening: King's English Variation, Reversed Closed Sicilian",4,1551,intermediate
1597,1600,white,600+0,e4 e6 f4 c6 Nf3 b6 Nc3 d5 d4 dxe4,10,,C00,French Defense: La Bourdonnais Variation,3,1598,intermediate
1981,1896,white,60+0,b3 Nf6 Bb2 g6 g4 h6 h4 Bg7 g5 Nh5,10,,A01,Nimzo-Larsen Attack: Spike Variation,5,1938,expert
1339,1587,black,600+0,e4 g6 Nf3 Bg7 g4 Nf6 Bh3 Nxe4 O-O d5,10,,B06,Modern Defense,2,1463,intermediate
1981,2192,white,60+0,d3 d5 c4 dxc4 dxc4 Qxd1+ Kxd1 Nc6 Kc2 Bf5+,10,,A00,Mieses Opening,1,2086,expert
1390,1528,black,300+0,e4 g6 Nc3 Bg7 b3 e6 Nf3 c6 Bb2 Ne7,10,,B06,Modern Defense,2,1459,intermediate
1987,2118,black,30+0,d4 d6 d5 Nd7 e4 g6 c4 Bg7 Nc3 Ngf6,10,,A41,Queen's Pawn Game,2,2052,expert
1882,2207,black,180+0,e4 c5 Nc3 Nc6 d3 d6 g3 e5 Bg2 Be7,10,,B23,"Sicilian Defense: Closed, Traditional",4,2044,expert
1594,1613,white,60+2,b3 e5 Bb2 Nc6 e3 d6 Bb5 Bd7 Nf3 f5,10,,A01,Nimzo-Larsen Attack: Modern Variation,5,1603,advanced
1661,1895,black,300+0,e4 e5 Bc4 Nf6 Bxf7+ Kxf7 f4 Nc6 fxe5 Nxe5,10,,C24,Bishop's Opening: Berlin Defense,4,1778,advanced
1380,1488,white,60+0,Nf3 d5 h4 e6 d4 Nd7 c4 c6 Nc3 Ngf6,10,,A06,Zukertort Opening,2,1434,intermediate
1252,1288,white,300+0,e4 d5 Nc3 dxe4 Nxe4 Qd5 Bd3 Qe5 f4 Qxf4,10,,B01,Scandinavian Defense,2,1270,novice
1370,1323,black,600+0,e4 e5 Nc3 Nf6 Bd3 d6,6,,C26,Vienna Game: Falkbeer Variation,4,1346,intermediate
1909,1786,black,30+0,d4 b6 Bg5 Bb7 Nf3 h6 Bh4 f5 e3 Nf6,10,,A40,English Defense,2,1847,advanced
1774,1711,white,60+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6,10,,B40,"Sicilian Defense: French Variation, Normal",8,1742,advanced
883,1081,black,900+15,e4 e5 Bb5 Nf6 d3 Nc6 Ne2 Bc5 O-O O-O,10,,C20,Portuguese Opening,3,982,beginner
1707,1754,black,120+1,d4 Nf6 Nf3 g6 Bf4 d5 e3 Bg7 Be2 O-O,10,,A48,London System,5,1730,advanced
1779,1856,white,900+10,e4 d5 exd5 Qxd5 Nf3 Nf6 Nc3 Qa5 Bb5+ c6,10,,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,1817,advanced
1546,1551,white,180+0,d4 d5 e3 Bf5 Nf3 Nf6 Bd3 Bxd3 Qxd3 Nc6,10,,D00,Queen's Pawn Game,3,1548,intermediate
1612,1288,white,180+0,e4 d6 d3 e6 Nd2 h6 Ngf3 e5 g3 Bg4,10,,B00,Pirc Defense,2,1450,intermediate
1635,1563,white,180+0,d4 d5 Bf4 Nf6 e3 e6 c4 c6 Nc3 Be7,10,,D00,Queen's Pawn Game: Accelerated London System,3,1599,intermediate
1875,1732,white,180+0,e4 c5 Nc3 Nc6 f4 g6 Nf3 Bg7 d3 d6,10,,B23,Sicilian Defense: Grand Prix Attack,5,1803,advanced
1277,1469,white,600+0,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 d5 Nc3 Bd6,10,11144.94,C42,Petrov's Defense: Damiano Variation,6,1373,intermediate
1651,1440,white,600+0,d4 c6 c4 d5 Nc3 dxc4 e4 b5 Nf3 g6,10,,A40,Queen's Pawn Game,1,1545,intermediate
1456,1659,black,240+4,e4 e5 Qf3 Nc6 c3 Bc5 Bc4 Nf6 g4 h6,10,,C20,King's Pawn Game: Napoleon Attack,3,1557,intermediate
1724,1516,black,240+0,e4 e5 Bc4 Nf6 Ne2 Nxe4 O-O Bd6 d3 Nf6,10,,C24,Bishop's Opening: Berlin Defense,4,1620,advanced
1664,1767,black,600+0,c4 Nf6 d4 g6 Nc3 Bg7 e4 d6 Nf3 O-O,10,,A15,English Opening: Anglo-Indian Defense,2,1715,advanced
1850,2096,black,600+0,e4 e5 Nf3 Nc6 Bc4 d6 Nc3 Bg4 d3 Nf6,10,,C50,Italian Game: Paris Defense,6,1973,expert
1658,1603,black,600+0,e4 e5 Qh5 Nf6 Qxe5+ Be7 d3 d6 Qg3 Nh5,10,,C20,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",4,1630,advanced
1697,1568,black,900+15,e4 e5 Nf3 Nc6 Bb5 d6 O-O Nf6 Re1 Ng4,10,61.89,C62,Ruy Lopez: Steinitz Defense,6,1632,advanced
1985,2071,white,180+2,Nf3 d5 d4 g6 c4 e6 Nc3 Bg7 e4 dxe4,10,,A06,Zukertort Opening,2,2028,expert
1367,1260,white,180+2,e4 e5 Nc3 Nf6 Nf3 b6 Bc4 d6 d4 Qe7,10,,C26,Vienna Game: Falkbeer Variation,4,1313,intermediate
1560,1517,white,180+0,d4 e6 e4 b6 e5 c5 c3 cxd4 cxd4 Bb4+,10,,A40,Horwitz Defense,2,1538,intermediate
1698,1724,white,300+0,e4 e5 Nf3 g6 Bb5 Bg7 O-O Nf6 Re1 c6,10,53.47,C40,King's Knight Opening,3,1711,advanced
1838,1733,black,900+0,d4 f5 c4 Nf6 Nh3 e6 Bg5 Be7 e3 O-O,10,,A84,Dutch Defense: Normal Variation,4,1785,advanced
1291,1149,white,60+0,e4 f6 Nf3 e5 Bc4 g5 h3 Nh6 d4 Qe7,10,,B00,Barnes Defense,2,1220,novice
1574,1663,white,30+0,e4 e5 d4 d6 dxe5 dxe5 Qxd8+ Kxd8 Bc4 c6,10,1464.61,C20,Center Game,3,1618,advanced
1705,1890,white,300+0,e4 c6 d4 d5 e5 Bf5 f4 e6 Nf3 Ne7,10,,B12,Caro-Kann Defense: Advance Variation,5,1797,advanced
1575,1599,white,180+2,e4 c5 c3 e6 Nf3 d5 exd5 exd5 d4 c4,10,,B22,Sicilian Defense: Alapin Variation,3,1587,intermediate
1429,1401,white,45+10,e4 d5 e5 a6 d4 Nc6 c3 e6 Nf3 Nge7,10,1730.07,B01,Scandinavian Defense,2,1415,intermediate
1147,1178,white,300+20,e4 e5 Bc4 Nf6 Nc3 Bc5 f3 b6 Nge2 Bb7,10,,C24,Bishop's Opening: Berlin Defense,4,1162,novice
1665,1625,white,600+0,e4 e5 Nf3 d6 h3 a6 Bc4 h6 Nc3 Nf6,10,,C41,Philidor Defense,4,1645,advanced
1882,2092,black,300+5,e4 e6 Nf3 d5 Nc3 Nf6 e5 Nfd7 d4 c5,10,113.35,C00,French Defense: Two Knights Variation,5,1987,expert
1601,1650,black,600+0,c4 d5 cxd5 Qxd5 Nc3 Qd6 Nf3 a6 e3 Nc6,10,,A10,English Opening: Anglo-Scandinavian Defense,2,1625,advanced
2032,1901,white,180+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6,10,,B56,Sicilian Defense: Classical Variation,10,1966,expert
1600,1634,white,600+0,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d3 Na5,10,160.35,C54,"Italian Game: Classical Variation, Giuoco Pianissimo",9,1617,advanced
1946,2047,white,180+0,e4 c5 Nc3 Nc6 Nf3 Nf6 Bb5 Qb6 Bxc6 bxc6,10,,B23,"Sicilian Defense: Closed, Traditional",4,1996,expert
1706,1578,white,180+0,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Na5,10,,C70,"Ruy Lopez: Morphy Defense, Norwegian Variation",10,1642,advanced
1582,1358,black,240+1,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Bc5 d3 d6,10,,C48,"Four Knights Game: Spanish Variation, Classical Variation",8,1470,intermediate
1939,1460,white,300+0,d4 d5 Nf3 c5 Bf4 Bf5 Bxb8 Qxb8 e3 Bg4,10,,D02,Queen's Pawn Game: Krause Variation,4,1699,advanced
1358,1543,white,300+0,e4 e6 d4 d5 e5 f6 c3 c5 Nf3 Qa5,10,,C02,French Defense: Advance Variation,5,1450,intermediate
1855,1993,black,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 a6 c4 d6,10,,B32,Sicilian Defense: Open,7,1924,expert
1581,1727,black,600+2,h4 d5 d4 Nf6 f3 Nh5 g4 Ng3 Rh2 Nxf1,10,113.97,A00,Kádas Opening,1,1654,advanced
1694,1925,black,60+0,e4 c5 Nc3 Nc6 Nf3 d6 d4 cxd4 Nxd4 e5,10,,B23,"Sicilian Defense: Closed, Traditional",4,1809,advanced
1972,1919,white,60+0,e4 d5 Nf3 dxe4 Ng5 Nf6 Bc4 e6 Nc3 h6,10,,A06,Zukertort Opening: Tennison Gambit,3,1945,expert
1843,1930,white,300+0,e4 c5 b4 cxb4 a3 bxa3 Nxa3 Nc6 Bd3 e5,10,,B20,"Sicilian Defense: Wing Gambit, Carlsbad Variation",6,1886,advanced
1907,1487,white,300+0,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7,10,,C62,Ruy Lopez: Steinitz Defense,7,1697,advanced
1643,1576,white,900+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,10,,C57,"Italian Game: Two Knights Defense, Knight Attack, Normal Variation",8,1609,advanced
1162,1229,black,300+0,e4 e5 Nf3 Nc6 Bc4 Nf6 b4 Bxb4 c3 Ba5,10,89.6,C55,Italian Game: Two Knights Defense,6,1195,novice
1543,1548,black,480+3,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4,10,2884.44,C68,Ruy Lopez: Exchange Variation,7,1545,intermediate
1748,2012,black,60+0,e4 d5 exd5 e6 d4 exd5 Nc3 f5 Nf3 Nf6,10,,B01,Scandinavian Defense,2,1880,advanced
1686,1472,white,300+3,e4 e6 d4 d5 exd5 Qxd5 Nf3 Nf6 Bd3 c5,10,,C01,French Defense: Exchange Variation,5,1579,intermediate
1072,1337,black,120+1,e4 e5 c3 c5 d4 cxd4 cxd4 Nc6 f4 exd4,10,,C20,King's Pawn Game: MacLeod Attack,3,1204,novice
1819,1810,white,60+0,e4 c5 f4 e6 Nf3 d5 exd5 exd5 Be2 Nc6,10,,B21,Sicilian Defense: McDonnell Attack,3,1814,advanced
1764,1912,black,30+0,e4 e6 e5 d5 exd6 cxd6 g3 Nc6 Bg2 d5,10,,C00,French Defense: Steinitz Attack,3,1838,advanced
1396,1417,white,300+8,e4 e6 e5 c5 c4 Qg5 Nf3 Qe7 d3 h6,10,,C00,French Defense: Steinitz Attack,3,1406,intermediate
2035,1713,white,300+0,e4 e6 Nf3 Ne7 d4 g6 c3 Bg7 Bg5 c6,10,2725.11,C00,French Defense: Knight Variation,3,1874,advanced
1846,1969,black,300+0,d4 c5 c3 cxd4 cxd4 d5 Nc3 Nc6 Nf3 Bg4,10,6788.75,A43,Benoni Defense: Old Benoni,2,1907,expert
1853,1593,white,300+0,Nf3 Nf6 e3 g6 d4 Bg7 g3 O-O Bg2 d6,10,63.41,A05,Zukertort Opening: Quiet System,3,1723,advanced
1262,1320,black,300+0,d4 e6 e4 d5 e5 f6 Nf3 f5 Nc3 h6,10,,A40,Horwitz Defense,2,1291,novice
1586,1320,white,300+0,e4 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Qg6 Nf3 Bg4,10,,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,1453,intermediate
2054,1947,black,60+0,Nf3 Nf6 g3 b5 Bg2 Bb7 O-O c5 d3 e6,10,74.0,A05,King's Indian Attack: Spassky Variation,4,2000,expert
1141,1439,black,900+0,c4 c5 f3 e5 e4 Nc6 g3 d6 f4 Nf6,10,,A30,English Opening: Symmetrical Variation,2,1290,novice
1677,1778,white,600+0,e4 c5 Bc4 Nc6 Nf3 e6 Nc3 Nf6 e5 Ng4,10,,B20,Sicilian Defense: Bowdler Attack,3,1727,advanced
1698,1318,white,60+2,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O a6 Ba4 Bc5,10,,C65,Ruy Lopez: Berlin Defense,7,1508,intermediate
1660,1408,white,900+10,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 d3 Bc5,10,,C68,"Ruy Lopez: Exchange Variation, Lutikov Variation",8,1534,intermediate
1688,1848,black,60+10,c4 e5 Nc3 Nf6 e3 b6 d4 exd4 exd4 d5,10,,A22,"English Opening: King's English Variation, Two Knights Variation",4,1768,advanced
1637,1966,white,420+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nb3 Bb6,10,,C45,Scotch Game: Potter Variation,9,1801,advanced
1970,2089,black,60+0,e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Bc4 a6,10,,B21,Sicilian Defense: Smith-Morra Gambit Accepted,6,2029,expert
1940,1827,white,480+0,c4 e5 Nc3 Nc6 g3 d6 Bg2 Bf5 Nf3 Nf6,10,,A25,"English Opening: King's English Variation, Reversed Closed Sicilian",4,1883,advanced
1965,1735,white,180+0,e4 e6 d4 d5 Nd2 Nf6 Bd3 dxe4 Nxe4 Nbd7,10,,C05,"French Defense: Tarrasch Variation, Closed Variation",6,1850,advanced
1648,1521,white,60+0,c4 e5 Nc3 d6 g3 Nf6 Bg2 Be7 Nf3 c6,10,,A21,"English Opening: King's English Variation, Reversed Sicilian",3,1584,intermediate
1721,1794,black,240+0,e4 b6 Bc4 Bb7 Bxf7+ Kxf7 Nf3 Nf6 d3 e6,10,,B00,Owen Defense,2,1757,advanced
2047,2051,black,180+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5,10,,B33,Sicilian Defense: Lasker-Pelikan Variation,10,2049,expert
1373,1172,white,600+0,e4 e5 d3 d6 Be3 Nf6 Nc3 Nc6 Nf3 Bg4,10,,C20,King's Pawn Game: Leonardis Variation,3,1272,novice
1629,1344,black,30+0,e3 d5 a3 c6 b3 Na6 Bb2 e5 f4 Be6,10,,A00,Van't Kruijs Opening,1,1486,intermediate
1679,1666,black,600+0,e4 e5 Nc3 d6 Nd5 Be6 Nxc7+ Qxc7 d4 Nf6,10,,C25,Vienna Game,3,1672,advanced
1582,1653,black,300+0,g3 e5 Bg2 Bc5 Nf3 Qf6 d3 d6 Be3 c6,10,,A00,Hungarian Opening,1,1617,advanced
1797,1852,black,600+0,e4 e5 Nf3 d6 Bc4 Be7 d3 Nf6 Nc3 O-O,10,,C41,Philidor Defense,6,1824,advanced
2115,2106,white,120+2,c4 e6 g3 d5 Bg2 c6 Nf3 Bd6 O-O Nd7,10,,A13,English Opening: Agincourt Defense,2,2110,expert
1592,1745,black,300+0,d4 Nf6 c4 e5 dxe5 Ng4 Nf3 Nc6 Bf4 Bb4+,10,,A52,"Indian Defense: Budapest Defense, Adler Variation",7,1668,advanced
1747,1532,white,300+0,d4 Nf6 d5 d6 Bg5 Bf5 Bxf6 gxf6 Nc3 Bh6,10,,A45,Indian Defense: Pawn Push Variation,3,1639,advanced
1920,2062,black,180+0,d4 e6 e3 d5 Nd2 c5 dxc5 Bxc5 a3 Bb6,10,,A40,Horwitz Defense,2,1991,expert
1536,1825,black,180+0,e4 c5 e5 Nc6 Nf3 d6 Bc4 d5 Bb5 e6,10,,B20,Sicilian Defense,2,1680,advanced
1436,1443,white,300+0,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 Bc4 e5,10,,B01,Scandinavian Defense: Main Line,6,1439,intermediate
2010,2007,white,300+0,b3 e6 Bb2 d5 e3 Nf6 d4 c5 Nf3 Nc6,10,,A01,Nimzo-Larsen Attack,1,2008,expert
1739,1709,white,60+0,d4 d5 c4 Bf5 a3 Bxb1 f3 e6 Rxb1 Nf6,10,8620.31,D06,Queen's Gambit Declined: Baltic Defense,4,1724,advanced
1799,1783,white,300+0,d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 dxc4,10,,D53,Queen's Gambit Declined,8,1791,advanced
1800,1729,white,30+0,e3 d5 d3 d4 Be2 dxe3 Bxe3 Bg4 Bd2 Bxe2,10,,A00,Van't Kruijs Opening,1,1764,advanced
1467,1135,white,600+3,e4 c6 d4 b5 c4 bxc4 Bxc4 e6 d5 exd5,10,,B12,Caro-Kann Defense,3,1301,intermediate
1798,1871,black,120+0,e4 c6 d4 Qc7 c4 d6 Nc3 e5 Be3 Nf6,10,,B12,Caro-Kann Defense,3,1834,advanced
1673,1930,black,60+0,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 Nd6,10,,C67,"Ruy Lopez: Berlin Defense, Rio Gambit Accepted",8,1801,advanced
2020,2630,black,60+0,e4 d5 exd5 Qxd5 c4 Qe5+ Be2 c6 d4 Qc7,10,,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,2325,master
1898,1990,white,60+0,d4 f6 c4 e6 Nc3 Bb4 e4 Bxc3+ bxc3 Ne7,10,,A40,Queen's Pawn Game,1,1944,expert
2254,1713,white,60+0,e4 e5 Nc3 Nf6 f4 exf4 Nf3 d6 Bc4 Be7,10,,C29,Vienna Game: Vienna Gambit,5,1983,expert
2076,2659,white,60+0,Nf3 d5 Nc3 e6 e4 Nf6 exd5 Nxd5 Nxd5 Qxd5,10,,A06,Zukertort Opening: Reversed Mexican Defense,3,2367,master
1512,2251,black,60+0,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7,10,,B47,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",10,1881,advanced
