white_elo,black_elo,result,time_control,opening_moves,num_opening_moves,post_opening_acpl
1592,1597,white,720+5,d4 d5 c4 c6 e3 Nf6 Nf3 e6 a3 Nbd7,10,
1725,1710,white,0+1,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Nf6 Nc3 d6,10,
2231,1510,white,180+3,d4 d5 Bf4 Nc6 Nf3 f6 e3 e5 dxe5 fxe5,10,
1599,1501,white,180+1,Nf3 e6 c4 c5 d4 d5 dxc5 Bxc5 cxd5 exd5,10,42.97
1544,1709,black,180+0,e4 e5 d3 Nf6 g3 d5 Bg2 dxe4 Bxe4 Nxe4,10,3050.42
1968,1971,white,180+5,e4 c5 Nf3 e6 c3 b6 Bb5 Bb7 d3 a6,10,
1206,1345,black,300+2,e4 e6 Nf3 b6 d4 Bb7 e5 Bxf3 Qxf3 Nc6,10,
1722,1738,black,600+0,d4 e6 e4 c5 d5 d6 c4 g6 Nf3 Bg7,10,
1488,1434,white,1080+0,b3 e5 c4 d6 Bb2 Nc6 e3 Nf6 h3 h6,10,
1556,1523,white,600+0,d4 e6 Bf4 d5 Nf3 Bd6 g3 Bxf4 gxf4 Nf6,10,
1934,1818,black,180+2,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3,10,382.48
2018,1978,black,480+0,e4 c6 f4 d5 exd5 cxd5 Nf3 Nf6 Bb5+ Bd7,10,
1368,1349,white,180+5,e4 Nf6 d3 d5 f3 dxe4 fxe4 Bg4 Be2 Bxe2,10,
1977,1939,white,60+0,d4 c5 c4 cxd4 Nf3 Nc6 Nxd4 Nxd4 Qxd4 Nf6,10,
1823,1754,white,300+0,d4 d5 Bf4 c6 e3 Nf6 Nf3 Bf5 c4 e6,10,
1311,1483,white,600+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Bc4 a6 Nf3 h6,10,
948,1583,black,300+0,d4 d5 Nc3 c6 e3 f6 e4 e6 exd5 exd5,10,
1357,1258,white,840+1,d4 e6 a3 c6 b4 g6 Nf3 Bg7 Bb2 Nf6,10,
1878,1893,black,120+0,e4 g6 d4 Bg7 Nf3 b6 Bc4 Bb7 Nc3 e6,10,
1862,1807,white,120+0,c3 Nf6 Qc2 g6 Nf3 Bg7 d4 O-O Bg5 d6,10,
2018,1909,white,300+0,e4 d5 exd5 Qxd5 Nc3 Qd6 Bc4 e6 Nf3 Nf6,10,
1737,1952,white,60+0,e4 e6 d4 Be7 d5 d6 dxe6 Bxe6 Nf3 Nf6,10,
1780,1733,black,300+5,e4 d5 exd5 c6 dxc6 Nxc6 Nf3 f6 Nh4 g5,10,
1262,1346,black,60+2,e4 e5 f4 exf4 Nf3 g5 Bc4 Nc6 O-O Bg7,10,
2002,2103,black,30+0,Nf3 d5 d3 Nf6 Nbd2 e5 c4 e4 dxe4 dxe4,10,
1596,1603,black,180+2,e4 e6 d4 b6 c4 Bb7 Nc3 d6 f4 Nf6,10,
2208,2091,white,180+0,e4 e5 f4 Nc6 Nf3 exf4 d4 d5 exd5 Qxd5,10,
2048,2196,black,60+0,Nf3 d5 g3 Nf6 Bg2 c6 O-O Nbd7 d3 e5,10,
1927,1792,white,30+0,e4 d6 d3 Nf6 c3 Bg4 f3 Bh5 Be3 Bg6,10,
1325,1500,black,300+0,Nf3 d5 d4 Nc6 Bf4 g6 Nc3 Nf6 Nb5 Ne4,10,
1938,1908,black,60+0,e4 d5 exd5 Qxd5 Nf3 Nf6 Be2 Ne4 O-O Bg4,10,
1835,2158,black,60+0,d4 e6 Nf3 Be7 e4 Nf6 Nc3 d5 e5 Nfd7,10,
1833,1500,white,-,d4 d5 Nf3 g6 Bf4 Bg7 Nc3 Nf6 Nb5 Nc6,10,
1807,1703,white,60+0,d4 Nf6 c4 e6 Nc3 d5 cxd5 Nxd5 Nf3 Bb4,10,
1832,2009,black,600+0,d4 d5 Nf3 Nf6 Bg5 e6 Nc3 h6 Bf4 Bd6,10,
1793,1989,white,60+0,d4 Nf6 c4 e5 dxe5 Ng4 Nf3 Nc6 Nc3 Bc5,10,
1447,1056,white,300+0,a4 e5 a5 Bb4 c3 Nc6 cxb4 b6 axb6 cxb6,10,
2075,2040,white,600+0,e4 g6 d4 Bg7 Nf3 c6 Bd3 d5 e5 Bg4,10,
1297,1384,white,480+0,e4 e5 Qh5 Qf6 Nc3 g6 Qe2 Nc6 Nd5 Nd4,10,
1492,1618,black,600+0,e3 d5 Be2 Nf6 f4 Bf5 Nf3 Nc6 O-O d4,10,
1892,1763,black,600+0,d4 f5 c4 Nf6 Nc3 e6 a3 d5 cxd5 exd5,10,
1244,1414,white,600+0,e4 d5 exd5 Be6 dxe6 fxe6 Qf3 Qd5 Qxd5 exd5,10,
1532,1545,white,600+3,d4 d5 Bf4 e6 e3 Nf6 Nf3 Nc6 c3 g6,10,2366.52
1564,1698,black,360+5,e4 c5 Bc4 Nc6 f4 e6 Nc3 a6 d3 b5,10,
1331,1110,black,300+0,Nf3 Nc6 e4 e5 g3 Bc5 Bg2 Nf6 h3 h6,10,
2201,2186,black,30+0,c4 Nf6 g4 e6 g5 Ng8 h4 h6 d4 hxg5,10,
1956,2119,white,180+0,d4 Nf6 Nc3 e6 e4 d5 e5 Nfd7 f4 c5,10,
1198,1289,black,600+0,e4 c5 d4 e5 dxc5 Bxc5 Nf3 f6 Be3 Bb6,10,
1011,960,white,300+0,Nf3 d6 Nc3 Nf6 d4 c6 e3 d5 Bd3 Qd6,10,
1770,1776,black,180+0,e3 d5 c3 c5 Bd3 Nf6 Bc2 b6 Ne2 Nc6,10,
1690,1762,white,600+0,e4 c6 Bc4 d5 exd5 cxd5 Bb3 d4 d3 Nf6,10,
2209,2157,white,180+0,e4 Nf6 e5 Nd5 c4 Nb6 d4 d6 exd6 exd6,10,
1575,1660,white,300+0,d4 d6 e4 Nf6 Nc3 Bg4 f3 Bh5 Bg5 Nfd7,10,
1593,1454,draw,600+0,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 bxc6 d3 d5,10,
1047,1118,white,600+0,d4 d5 f3 Nc6 e4 e6 Ne2 Bb4+ c3 Bd6,10,
1726,1722,black,300+0,d4 g6 e4 Bg7 e5 e6 c4 d6 Nf3 dxe5,10,
1912,1956,white,300+0,e4 Nf6 Nc3 d6 f4 g6 Nf3 Bg7 d4 O-O,10,
1676,1652,white,60+0,e4 c6 Nf3 d5 d4 dxe4 Ng5 Nf6 Qe2 Bf5,10,
1741,1773,white,120+0,e4 d5 d3 d4 f4 c5 Nf3 Nc6 Be2 e6,10,
2038,2375,black,900+5,d4 d5 c4 Nc6 e3 e6 a3 Nf6 Nf3 a5,10,2136.96
1344,1255,white,180+0,e4 c6 Bc4 d5 exd5 cxd5 Bb5+ Bd7 Bxd7+ Qxd7,10,
2038,1954,white,180+0,c4 e5 Nc3 Nf6 d3 c6 f4 exf4 Bxf4 Bb4,10,
1826,2084,black,180+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 e5,10,
1720,1765,black,60+0,e4 d5 exd5 Qxd5 Nf3 Qd8 Be2 Nc6 O-O Bg4,10,
2075,1465,white,180+0,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 Bxc3+ Qxc3 Nc6,10,
1073,2003,black,60+0,d3 d5 h3 c6 g3 Nf6 d4 Bf5 e3 Bg6,10,
1852,1727,black,60+0,Nf3 d5 g3 Nf6 Bg2 Nc6 d3 Bg4 Nbd2 e5,10,
2242,2307,black,120+10,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Be3 Qc7,10,
1827,1761,white,60+1,b3 d5 Bb2 Nd7 Nf3 Ngf6 g3 c6 Bg2 Qc7,10,
1452,1505,black,300+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 a6 Nc3 Nc6,10,69.77
1453,1376,white,180+2,d4 e6 c4 d5 e3 Bb4+ Bd2 Bxd2+ Nxd2 Nf6,10,
1621,1946,white,120+0,e4 e5 Nf3 Nc6 Nc3 Bc5 Bc4 Nf6 d3 h6,10,8270.86
1777,1899,black,30+0,e4 e6 e5 d5 f4 c5 Nf3 Nc6 Bb5 g6,10,
1621,1353,white,30+0,e4 d5 Bc4 dxc4 Nf3 e5 d3 Bd6 Bg5 Nf6,10,
1381,1952,black,60+0,Nf3 e6 h4 Be7 d4 h6 c4 d5 Nc3 c6,10,
1135,1155,black,300+0,Nc3 d6 d4 e5 e3 exd4 Qxd4 Nc6 e4 Nxd4,10,
1869,2009,black,480+0,d4 Nf6 c4 c5 d5 b5 b3 d6 Nc3 b4,10,
1675,1573,black,120+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5,10,
1514,2019,black,60+0,e4 e5 Nf3 Bc5 Bc4 Bxf2+ Kxf2 f5 exf5 Nf6,10,
1272,1323,black,300+8,e4 e5 d3 Nf6 g3 d6 Bg2 Ng4 Nf3 h6,10,
1670,1760,black,180+0,e4 g6 f4 Bg7 Nf3 e6 d4 Ne7 c3 O-O,10,
1929,1913,white,60+0,d4 Nf6 c4 e6 Nc3 Bb4 e3 d5 Bd3 O-O,10,2259.36
2043,1879,white,180+0,g3 d5 Bg2 c5 c4 Nf6 Qc2 e6 d3 Nc6,10,2801.06
1148,1259,white,0+4,e4 e5 Nf3 Nc6 Nc3 Nf6 d4 exd4 Nxd4 Nxd4,10,
1980,1446,white,30+0,g3 d5 Nf3 Nc6 Bg2 b6 O-O Bb7 d3 e6,10,
1511,1510,black,300+0,e4 e5 Nf3 d6 Bc4 h6 Nc3 c6 O-O a5,10,119.79
1990,1929,black,60+0,e4 c5 Nf3 d6 d4 Nc6 dxc5 Nf6 cxd6 Nxe4,10,
1718,1728,white,60+0,d4 Nf6 c4 Nc6 a3 e5 Nc3 exd4 Nd5 d6,10,
1450,1316,white,60+0,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c5 dxc5 Qxc5,10,
2025,2045,black,60+0,e3 Nf6 Nf3 g6 d4 Bg7 c4 d6 Nc3 O-O,10,
1448,1432,black,300+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4,10,
1456,1324,white,900+0,e4 Nc6 Bb5 Nd4 Bd3 d5 e5 e6 Qg4 Nh6,10,
1428,1171,white,180+0,e4 f6 Qf3 g5 Bc4 e6 Qh5+ Ke7 d4 Bg7,10,
1752,1684,black,240+0,e4 e6 d4 d5 e5 c5 c3 Qb6 Nf3 Nc6,10,
1436,1345,white,300+0,e4 d5 exd5 e6 dxe6 Bxe6 d4 Nf6 Nf3 Be7,10,63.76
1545,1556,white,180+0,e4 e6 d4 d5 e5 f6 f4 c5 c3 cxd4,10,
1606,1773,black,300+4,d4 d5 e3 c5 c3 Bf5 Bd3 Bxd3 Qxd3 Nc6,10,
1515,1345,white,900+5,e4 c5 f4 e6 Nf3 Nc6 d4 d5 exd5 exd5,10,
1857,1945,black,900+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6,10,
1392,1284,black,300+0,e4 e5 Nf3 Nc6 Nc3 Nf6 d4 exd4 Nxd4 Bb4,10,
1687,1673,white,180+0,e4 e6 d4 d5 exd5 Nf6 dxe6 Bxe6 Nf3 Nc6,10,
2031,1979,black,180+0,Nf3 c5 e3 Nc6 d4 cxd4 exd4 d5 c4 Bg4,10,41.34
1500,1406,white,300+0,d4 d5 c4 dxc4 e4 f5 e5 e6 Bxc4 a6,10,
1985,1890,black,60+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Bc4 e6 d3 Nc6,10,4141.9
1268,1491,black,360+15,d4 d5 Nf3 Nf6 e3 Nc6 c4 e6 c5 Qe7,10,
1773,1619,white,120+2,e4 d5 exd5 Qxd5 d4 h5 Nf3 h4 c4 Qe6+,10,
1591,1674,white,300+0,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 c6,10,
1864,1114,white,120+0,d4 Nc6 c3 d5 Nf3 e6 g3 Nge7 Bg2 g6,10,9208.32
1409,1724,black,900+0,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 O-O O-O,10,
1832,1763,black,240+0,d4 e6 c4 c6 Nc3 d5 Nf3 Nf6 g3 dxc4,10,3908.92
2593,1529,white,60+0,Nf3 Nc6 e3 d5 d4 e6 c4 Bb4+ Bd2 dxc4,10,
1943,1802,black,60+0,e4 c6 c3 d5 exd5 cxd5 d4 Nc6 Nf3 e5,10,
1508,1599,black,300+0,c4 e5 Nc3 Nf6 g3 Bb4 Bg2 Bxc3 bxc3 O-O,10,
1733,1642,white,120+0,d4 d5 Nf3 Nf6 b3 Bf5 Bb2 e6 Nbd2 Bd6,10,
1421,1437,black,600+10,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 f6 Nh3 Nd4,10,
2105,2106,white,180+0,Nf3 e6 d4 d5 e3 Nf6 Bd3 c5 O-O c4,10,
1767,1824,white,60+0,f4 Nf6 b3 d5 Bb2 b6 e3 Bb7 Nf3 Nbd7,10,
1283,1099,white,300+0,e4 d5 e5 Nc6 Nf3 Bg4 Bb5 Bxf3 Bxc6+ bxc6,10,
1698,1760,black,300+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf3 Nf6,10,92.82
2397,2187,white,180+2,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Qc7,10,
1844,2000,white,180+0,e4 e6 f4 d5 exd5 exd5 Nf3 Nf6 d4 Bf5,10,
1528,1641,black,60+0,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 Nf6 Nf3 Nc6,10,
1904,1666,draw,60+0,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3,10,
1654,1743,white,420+2,e4 c6 d4 d5 e5 g6 f4 Bg7 c4 e6,10,
1769,1770,white,180+0,e4 e6 Nf3 d5 e5 c5 d4 Nc6 Be3 Qb6,10,
2186,2262,white,30+0,e4 g6 Nc3 Bg7 Nf3 d5 h3 dxe4 Nxe4 h5,10,
1326,1716,black,300+1,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nxc6 bxc6,10,
1917,1789,black,180+0,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Nge7,10,
1546,1528,white,180+0,e4 e5 Nf3 Nc6 Nc3 d6 d3 Nf6 h3 Nd4,10,
1696,2181,black,480+0,e4 Nc6 d4 d5 e5 Bf5 Bb5 Qd7 Nc3 e6,10,
1319,1276,white,600+0,e4 e5 Nf3 Nf6 Bc4 Bc5 d3 Ng4 O-O Nxf2,10,
1868,1697,white,420+0,e4 c5 Bc4 Nc6 Nf3 g6 O-O Bg7 c3 d6,10,7573.82
1693,1676,white,300+0,e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 f4 Nc6,10,
1545,1589,white,60+0,d4 d5 c4 e6 Nc3 Nf6 Nf3 Bb4 Bf4 Bxc3+,10,9194.87
1601,1756,white,300+7,d4 e6 c4 c5 e3 h6 Bd2 a6 d5 Qb6,10,
1976,1911,black,300+0,d4 d5 Bg5 c6 Nf3 Qc7 e3 Nd7 Nbd2 e5,10,
1872,1870,black,300+0,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Ne7 O-O Ng6,10,
1995,2073,black,30+0,e4 d5 f3 dxe4 fxe4 Nc6 d3 e5 Nf3 f5,10,
1567,1546,white,180+0,d4 d5 e3 Bf5 f4 e6 Bd3 Bg6 Bxg6 hxg6,10,
1975,1936,white,180+0,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 Re1 d5,10,
1530,1371,black,900+5,c4 c5 Nc3 Nc6 e3 Ne5 b3 b6 Bb2 Bb7,10,
1223,1160,black,900+10,d4 d5 c4 c5 e3 b6 Nc3 cxd4 exd4 dxc4,10,
1845,1885,black,300+0,d4 f5 Bf4 Nf6 Nf3 e6 h3 c6 e3 d5,10,
1545,1579,black,60+0,e4 c6 d4 d5 Bd3 dxe4 Bxe4 Nf6 Nc3 Nxe4,10,86.55
1423,1457,draw,90+2,e4 c5 Bc4 a6 Qf3 e6 a3 Nc6 Bb3 Qc7,10,
1976,1793,white,180+5,e4 e5 d4 exd4 Nf3 d5 exd5 Qxd5 Bd3 Bg4,10,
1754,1826,white,300+0,d4 d5 c4 c6 Nf3 Nf6 cxd5 Nxd5 e4 Nf6,10,
1831,2205,black,60+0,d4 c6 c4 d6 Nc3 Nf6 d5 g6 e4 cxd5,10,
1284,1389,white,240+4,Nf3 d5 c3 Nf6 Qc2 Nc6 d4 g6 Bf4 Bf5,10,
1703,1834,black,60+0,e4 e6 Nc3 c6 Nf3 d5 d4 a6 e5 b5,10,
2106,2006,black,60+0,d4 g6 c4 Bg7 Nc3 d6 e4 Nf6 h4 O-O,10,2657.87
1423,1347,black,300+0,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 a6 b4 Ba7,10,
1727,1798,black,60+0,e4 g6 d4 Bg7 c3 d5 Bd3 c5 e5 cxd4,10,56.93
2065,2000,white,60+0,Nf3 a6 d4 b6 Bg5 Bb7 Nc3 d6 e4 Nd7,10,
2101,2220,white,60+0,c4 d5 cxd5 Nf6 g3 Nxd5 Bg2 g6 Nf3 Bg7,10,
1626,1947,black,60+0,a3 c5 c3 d5 b4 c4 d4 cxd3 e3 Nc6,10,
1921,1985,white,300+0,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 c6 Bd2 Nf6,10,
1520,1434,white,480+0,e4 e5 Nf3 Qf6 Bc4 Bc5 O-O h6 Nc3 c6,10,
2025,2036,black,60+0,e4 g6 d4 Bg7 f4 d6 Nf3 e6 Bd3 Ne7,10,1938.68
1860,1873,white,120+0,Nf3 c5 g3 Nc6 Bg2 g6 O-O Bg7 e3 d5,10,
2063,1842,white,180+0,d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 Bf4 O-O,10,
1932,1980,black,600+0,e4 c6 d4 d5 exd5 cxd5 Nf3 Nf6 Nc3 Bg4,10,
1875,2089,black,300+0,e3 e5 b3 d5 Bb2 Nd7 c4 c6 cxd5 cxd5,10,873.98
1640,1551,black,60+2,d4 d5 c4 e6 Nc3 c6 cxd5 exd5 Nf3 Nf6,10,
1728,1822,black,600+0,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d3 f6,10,
1496,1623,black,600+0,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 c3 Bc5,10,1747.03
2137,1729,white,600+0,e4 e6 g3 Ne7 Bg2 d5 exd5 Nxd5 Ne2 Be7,10,
1166,1154,black,300+0,e4 Nc6 d4 Nf6 e5 Nd5 Nf3 e6 Bc4 Nb6,10,42.17
1311,1352,white,600+0,d4 d5 Nc3 Nf6 e3 Bf5 Nf3 Nc6 Bb5 a6,10,2463.31
1536,1759,black,300+8,d4 e6 e4 Qh4 e5 Qe4+ Be3 Nc6 Nd2 Qh4,10,
1607,1629,black,600+0,e3 c5 b3 Nc6 Bb2 d6 Nf3 Nf6 Bc4 g6,10,
1625,1664,white,600+0,e4 c6 Nf3 d5 exd5 cxd5 d4 Bg4 c3 Bxf3,10,
1613,1897,white,60+1,d4 e6 Nf3 b6 e4 Bb7 Bd3 Ne7 O-O g6,10,
1673,1743,white,300+5,e4 c5 d4 cxd4 Qxd4 Nc6 Qa4 d6 Bb5 Bd7,10,
2216,1351,white,600+0,e4 e5 Nf3 d5 exd5 e4 Qe2 Qe7 Nd4 Nf6,10,2352.3
1766,1663,black,180+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf3 d6,10,51.58
1706,1927,black,30+0,e4 b6 Bc4 Bb7 Qf3 e6 d4 Nf6 e5 Bxf3,10,5857.47
1552,1440,white,300+0,e4 e6 Bc4 d5 exd5 exd5 Bb3 a5 d4 a4,10,104.29
1078,1232,white,300+0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6,10,
1937,1919,black,300+0,Nf3 Nf6 c4 e6 d4 c6 Nc3 d5 e3 Bb4,10,
1352,1544,black,300+0,e4 e6 Nf3 d5 exd5 exd5 Bd3 Qe7+ Be2 Nc6,10,
1814,1694,black,30+0,e3 c6 d3 d6 Be2 g6 Bd2 Bg7 Nc3 a6,10,
1589,1768,black,300+0,g3 d5 Bg2 e5 b3 Nf6 Bb2 Nc6 Nc3 Be6,10,
1436,1484,white,300+0,d4 b6 d5 Bb7 e4 e6 Nc3 exd5 Nxd5 Nf6,10,
2011,1869,black,180+0,d4 Nf6 g3 d5 Bg2 g6 c4 c6 Nc3 e6,10,
1262,1327,black,240+0,e3 e5 Qf3 Nc6 Bc4 Nf6 Nc3 d5 Nxd5 Be6,10,4670.58
1448,1423,white,180+0,e4 e6 Nf3 Nf6 Bc4 d5 exd5 exd5 Bd3 Bg4,10,
2111,1994,white,30+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 g6 Nb3 Bg7,10,
1770,1391,white,120+1,d4 Nf6 c4 e6 Nf3 c5 e3 h6 b3 b6,10,
1699,1735,white,0+1,e4 d5 exd5 Qxd5 Nf3 Qe6+ Be2 Nc6 O-O Bd7,10,
1552,1614,white,60+0,d3 d5 e4 dxe4 dxe4 Qxd1+ Kxd1 Nf6 f3 Nc6,10,
1639,1749,black,60+0,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 c6 d3 Nf6,10,
1856,1899,white,300+3,d4 Nf6 c4 e5 dxe5 Ng4 Nf3 d6 exd6 Bxd6,10,
1828,1681,white,360+0,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nxc6 bxc6,10,
1428,1862,black,240+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bb4 d3 O-O,10,
1472,1659,black,720+0,e4 d5 exd5 Qxd5 Nf3 a6 Be2 h6 O-O Bf5,10,
1342,1328,black,600+0,e4 e5 d3 g6 h3 Nf6 Be2 Bg7 Bf3 Nc6,10,
2052,2175,black,600+0,e4 c6 Nf3 d5 Nc3 d4 Ne2 c5 d3 Nc6,10,
1463,1464,white,600+0,d4 d5 c4 c6 e3 dxc4 Bxc4 b5 Bd3 Nf6,10,
1394,1540,white,120+0,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 g6 Nc3 Bg7,10,
2099,2167,black,180+0,d4 d6 e4 Nf6 Bd3 e5 dxe5 dxe5 Nf3 Bd6,10,
1631,1670,black,480+5,d4 d5 c4 Bf5 Nc3 Nf6 Bf4 e6 Nb5 Bd6,10,
2064,2120,black,60+1,e4 d5 exd5 Qxd5 Nc3 Qd6 Nf3 Bf5 d4 e6,10,
2091,2002,white,60+0,Nf3 g6 g3 Bg7 Bg2 e6 O-O Ne7 c4 O-O,10,
1700,1753,white,300+3,d4 d5 c4 Nf6 Nc3 Nc6 Nf3 Bg4 e3 dxc4,10,
1901,1954,black,60+0,d4 c6 Bf4 d5 Nf3 Bg4 Ne5 Bh5 Nd2 Nf6,10,
1351,1315,white,480+8,d4 d5 c4 c6 c5 e6 e3 Nf6 Nf3 b6,10,
2135,1940,white,180+2,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O,10,
1741,1740,black,600+5,e4 e5 Nf3 Nf6 Nc3 Bb4 a3 Bxc3 dxc3 O-O,10,
2197,2189,white,30+0,d4 c5 d5 Nf6 Nc3 e5 e4 d6 Nf3 Bg4,10,
1248,1086,white,300+0,e4 d6 Nf3 e6 Nc3 f6 Bb5+ c6 Bd3 b6,10,
1560,1687,black,180+2,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 c3 Nf6,10,
1430,1448,black,180+0,e4 e5 Nf3 d6 Bc4 Qe7 Nc3 c6 Ne2 Be6,10,
1500,1377,black,60+1,e4 c6 Nf3 d5 exd5 cxd5 Nc3 e6 d4 Nc6,10,7255.79
2307,2032,white,60+0,d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5 c6,10,
1623,1648,black,240+5,d4 Nf6 h3 g6 Nf3 Bg7 c3 d5 Bf4 Nbd7,10,1798.83
1753,1771,white,180+0,e4 e5 Nc3 Bc5 d3 Nf6 Bd2 d6 h3 Nc6,10,
1047,1076,black,300+20,e4 e5 Qh5 Qe7 Bc4 Nf6 Qe2 Nc6 b3 Nd4,10,
1937,2271,black,60+0,e3 c5 b3 d5 Bb2 Nc6 a4 Nf6 a5 d4,10,
2027,1776,white,60+0,c4 e6 Nc3 b6 Nf3 Bb7 g3 Bb4 Bg2 Bxc3,10,
1501,1645,black,840+0,b3 e5 e4 Bc5 Bc4 Nf6 Bb2 Nc6 Nf3 Ng4,10,
1739,1697,black,60+0,d4 e6 Nc3 c5 e4 cxd4 Qxd4 Nc6 Qd3 d5,10,
1336,1356,black,120+0,e4 c5 Nf3 a6 Nc3 Nc6 d4 cxd4 Nxd4 Nxd4,10,
1856,1612,black,180+0,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6,10,
1454,1366,white,300+0,d4 d5 c4 e6 Nc3 dxc4 Nf3 Nf6 Bg5 c5,10,2695.34
1413,1580,white,120+2,e4 e5 Bc4 Nc6 d3 b6 Nc3 Bb7 Nd5 Nf6,10,
1916,1950,black,180+0,e4 d5 exd5 c6 dxc6 Nxc6 Bb5 Nf6 Nf3 Bg4,10,
1734,1408,black,180+0,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 Be7 Ba4 O-O,10,
1510,2231,black,180+3,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nxc6 bxc6,10,
1124,1321,black,300+0,Nc3 e5 d4 exd4 Qxd4 Nc6 Qe4+ Be7 Nf3 Nf6,10,
1663,1832,white,300+0,d4 d5 e3 Bf5 Nf3 e6 h3 Bd6 Bd3 Bg6,10,
1861,2142,white,300+0,e4 e6 d4 d5 exd5 exd5 Nf3 Nf6 Be2 Be7,10,
1804,1740,white,300+0,d4 d5 Nf3 Nc6 e3 Nf6 Be2 Bg4 O-O Qd7,10,
1570,1481,black,300+0,e4 Nf6 d4 e6 e5 Nd5 Bc4 c6 Bxd5 cxd5,10,
1890,2037,black,60+0,d4 e6 Bf4 c5 e3 cxd4 exd4 d5 c3 Bd6,10,
1769,1751,white,600+0,e4 c6 Nf3 d5 exd5 cxd5 d4 a6 Nc3 Bg4,10,
1906,1770,white,30+0,c4 b6 Nc3 Bb7 d3 d6 e4 e6 g3 Nd7,10,
1299,926,white,600+0,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 a6 d3 b5,10,
1719,1647,black,600+0,e4 g6 Nf3 Bg7 d4 c6 Bd3 d6 h3 Nd7,10,
1580,1575,white,600+0,e4 c5 Nc3 e6 Nf3 Nc6 d3 e5 Nd5 d6,10,1304.27
1409,1420,white,600+5,e4 e6 d4 c6 Nc3 a6 Bf4 d6 Qf3 Qc7,10,
1550,1523,white,180+0,c4 e6 Nf3 Bb4 a3 Bd6 b4 Be7 Nc3 Nf6,10,
1989,2057,white,180+0,c4 e5 g3 Nf6 Bg2 d5 cxd5 Nxd5 Nc3 Be6,10,
1774,1785,black,180+0,e4 c5 Na3 d6 b3 e6 f3 Nf6 g3 Be7,10,
1441,1569,white,300+0,e4 c5 d3 Nc6 Be3 e5 g3 Nf6 Nf3 d5,10,
1851,1880,black,300+2,e4 e6 d3 g6 Nf3 Bg7 g3 d6 Bg2 Ne7,10,
1698,1813,black,300+8,e4 e6 a3 b6 Nc3 Bb7 Bc4 Nf6 f3 d5,10,
1649,1823,black,180+0,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 O-O Qe7,10,51.2
1348,1625,black,30+0,e4 g6 Nf3 Bg7 d4 c6 Nc3 c5 dxc5 d6,10,
1691,1835,black,480+0,d4 c6 c4 d5 Nc3 dxc4 Nf3 b5 e4 Bg4,10,
